H3_INDEX,ANO_SEMANA,QTD_CRIMES,ALVO
89a8100f54bffff,2023-27,1,1
89a8100f54bffff,2023-31,1,1
89a8100f54bffff,2023-39,1,1
89a8100f54bffff,2023-42,5,1
89a8100f54bffff,2023-45,1,1
89a8100f54bffff,2023-48,4,1
89a8100f54fffff,2023-07,1,1
89a8100f54fffff,2023-08,4,1
89a8100f54fffff,2023-26,7,1
89a8100f54fffff,2023-30,1,1
89a8100f54fffff,2023-36,1,1
89a8100f54fffff,2023-49,1,1
89a8100f553ffff,2023-19,1,1
89a8100f553ffff,2023-31,1,1
89a8100f553ffff,2023-40,1,1
89a8100f553ffff,2023-50,1,1
89a8100f557ffff,2023-27,25,1
89a8100f557ffff,2023-39,1,1
89a8100f557ffff,2023-43,1,1
89a8100f557ffff,2023-50,1,1
89a8100f55bffff,2023-01,4,1
89a8100f55bffff,2023-02,1,1
89a8100f55bffff,2023-16,10,1
89a8100f55bffff,2023-18,1,1
89a8100f55bffff,2023-20,4,1
89a8100f55bffff,2023-29,1,1
89a8100f55bffff,2023-31,1,1
89a8100f55bffff,2023-38,7,1
89a8100f55bffff,2023-44,6,1
89a8100f55bffff,2023-50,1,1
89a8100f55bffff,2023-51,4,1
89a8100f55bffff,2023-52,1,1
89a8100f563ffff,2023-04,1,1
89a8100f563ffff,2023-12,2,1
89a8100f563ffff,2023-21,2,1
89a8100f563ffff,2023-30,12,1
89a8100f563ffff,2023-33,1,1
89a8100f563ffff,2023-36,1,1
89a8100f563ffff,2023-49,1,1
89a8100f567ffff,2022-38,4,1
89a8100f567ffff,2023-01,4,1
89a8100f567ffff,2023-04,6,1
89a8100f567ffff,2023-09,2,1
89a8100f567ffff,2023-11,4,1
89a8100f567ffff,2023-14,4,1
89a8100f567ffff,2023-21,13,1
89a8100f567ffff,2023-26,1,1
89a8100f567ffff,2023-28,4,1
89a8100f567ffff,2023-32,8,1
89a8100f567ffff,2023-33,8,1
89a8100f567ffff,2023-35,1,1
89a8100f567ffff,2023-36,8,1
89a8100f567ffff,2023-42,1,1
89a8100f567ffff,2023-43,1,1
89a8100f567ffff,2023-47,1,1
89a8100f567ffff,2023-51,1,1
89a8100f56bffff,2023-12,1,1
89a8100f56bffff,2023-14,1,1
89a8100f56bffff,2023-19,8,1
89a8100f56bffff,2023-23,8,1
89a8100f56bffff,2023-26,1,1
89a8100f56bffff,2023-43,5,1
89a8100f56bffff,2023-46,4,1
89a8100f56bffff,2023-52,1,1
89a8100f56fffff,2023-02,5,1
89a8100f56fffff,2023-03,1,1
89a8100f56fffff,2023-11,3,1
89a8100f56fffff,2023-12,5,1
89a8100f56fffff,2023-14,1,1
89a8100f56fffff,2023-17,2,1
89a8100f56fffff,2023-18,1,1
89a8100f56fffff,2023-21,1,1
89a8100f56fffff,2023-23,1,1
89a8100f56fffff,2023-24,4,1
89a8100f56fffff,2023-33,4,1
89a8100f56fffff,2023-35,1,1
89a8100f56fffff,2023-38,1,1
89a8100f56fffff,2023-46,1,1
89a8100f573ffff,2023-09,5,1
89a8100f573ffff,2023-18,4,1
89a8100f573ffff,2023-30,2,1
89a8100f573ffff,2023-32,5,1
89a8100f573ffff,2023-42,1,1
89a8100f577ffff,2023-10,5,1
89a8100f577ffff,2023-15,10,1
89a8100f577ffff,2023-16,2,1
89a8100f577ffff,2023-18,1,1
89a8100f577ffff,2023-24,1,1
89a8100f577ffff,2023-28,1,1
89a8100f577ffff,2023-31,5,1
89a8100f577ffff,2023-47,1,1
89a8100f57bffff,2023-02,2,1
89a8100f57bffff,2023-03,5,1
89a8100f57bffff,2023-15,1,1
89a8100f57bffff,2023-26,1,1
89a8100f57bffff,2023-34,7,1
89a8100f57bffff,2023-44,2,1
89a8100f57bffff,2023-50,5,1
89a8100f583ffff,2023-19,6,1
89a8100f583ffff,2023-30,1,1
89a8100f583ffff,2023-32,1,1
89a8100f583ffff,2023-34,5,1
89a8100f583ffff,2023-48,1,1
89a8100f583ffff,2023-52,1,1
89a8100f587ffff,2023-29,2,1
89a8100f587ffff,2023-44,1,1
89a8100f58bffff,2023-01,5,1
89a8100f58bffff,2023-02,1,1
89a8100f58bffff,2023-41,1,1
89a8100f58bffff,2023-44,1,1
89a8100f58bffff,2023-49,3,1
89a8100f58bffff,2023-50,5,1
89a8100f58bffff,2023-51,6,1
89a8100f58bffff,2023-52,1,1
89a8100f58fffff,2023-09,4,1
89a8100f58fffff,2023-15,1,1
89a8100f58fffff,2023-16,1,1
89a8100f58fffff,2023-26,1,1
89a8100f58fffff,2023-32,4,1
89a8100f58fffff,2023-46,1,1
89a8100f58fffff,2023-48,1,1
89a8100f58fffff,2023-52,1,1
89a8100f593ffff,2023-03,1,1
89a8100f593ffff,2023-04,1,1
89a8100f593ffff,2023-12,1,1
89a8100f593ffff,2023-19,1,1
89a8100f593ffff,2023-32,1,1
89a8100f593ffff,2023-33,1,1
89a8100f593ffff,2023-38,1,1
89a8100f593ffff,2023-39,4,1
89a8100f593ffff,2023-41,1,1
89a8100f597ffff,2022-44,16,1
89a8100f597ffff,2023-10,5,1
89a8100f597ffff,2023-19,1,1
89a8100f597ffff,2023-25,1,1
89a8100f597ffff,2023-32,1,1
89a8100f59bffff,2023-03,1,1
89a8100f59bffff,2023-11,6,1
89a8100f59bffff,2023-17,2,1
89a8100f59bffff,2023-19,8,1
89a8100f59bffff,2023-30,2,1
89a8100f59bffff,2023-35,1,1
89a8100f59bffff,2023-42,5,1
89a8100f59bffff,2023-49,1,1
89a8100f59bffff,2023-51,1,1
89a8100f5a3ffff,2023-02,9,1
89a8100f5a3ffff,2023-09,1,1
89a8100f5a3ffff,2023-17,1,1
89a8100f5a3ffff,2023-20,1,1
89a8100f5a3ffff,2023-25,6,1
89a8100f5a3ffff,2023-37,5,1
89a8100f5a3ffff,2023-39,1,1
89a8100f5a3ffff,2023-41,1,1
89a8100f5a7ffff,2023-04,1,1
89a8100f5a7ffff,2023-10,1,1
89a8100f5a7ffff,2023-15,1,1
89a8100f5a7ffff,2023-16,1,1
89a8100f5a7ffff,2023-22,1,1
89a8100f5a7ffff,2023-29,1,1
89a8100f5a7ffff,2023-33,2,1
89a8100f5a7ffff,2023-34,21,1
89a8100f5a7ffff,2023-36,5,1
89a8100f5a7ffff,2023-38,1,1
89a8100f5a7ffff,2023-46,7,1
89a8100f5a7ffff,2023-51,1,1
89a8100f5abffff,2022-44,1,1
89a8100f5abffff,2023-20,1,1
89a8100f5abffff,2023-21,16,1
89a8100f5abffff,2023-22,1,1
89a8100f5abffff,2023-32,1,1
89a8100f5abffff,2023-52,9,1
89a8100f5afffff,2023-05,1,1
89a8100f5afffff,2023-10,2,1
89a8100f5afffff,2023-11,2,1
89a8100f5afffff,2023-24,1,1
89a8100f5afffff,2023-27,2,1
89a8100f5afffff,2023-45,1,1
89a8100f5afffff,2023-49,1,1
89a8100f5b3ffff,2023-34,1,1
89a8100f5b3ffff,2023-36,1,1
89a8100f5b7ffff,2023-07,17,1
89a8100f5b7ffff,2023-16,1,1
89a8100f5b7ffff,2023-33,1,1
89a8100f5b7ffff,2023-49,1,1
89a8100f5bbffff,2023-03,4,1
89a8100f5bbffff,2023-09,1,1
89a8100f5bbffff,2023-31,9,1
89a8100f5bbffff,2023-34,5,1
89a8100f5c3ffff,2023-12,1,1
89a8100f5c3ffff,2023-13,17,1
89a8100f5c3ffff,2023-15,1,1
89a8100f5c3ffff,2023-34,1,1
89a8100f5c3ffff,2023-35,1,1
89a8100f5c3ffff,2023-43,6,1
89a8100f5c7ffff,2023-11,1,1
89a8100f5c7ffff,2023-23,1,1
89a8100f5c7ffff,2023-51,1,1
89a8100f5cbffff,2023-02,1,1
89a8100f5cbffff,2023-07,5,1
89a8100f5cbffff,2023-11,4,1
89a8100f5cbffff,2023-12,8,1
89a8100f5cbffff,2023-17,1,1
89a8100f5cbffff,2023-28,5,1
89a8100f5cbffff,2023-32,1,1
89a8100f5cbffff,2023-34,5,1
89a8100f5cbffff,2023-41,1,1
89a8100f5cfffff,2023-16,12,1
89a8100f5cfffff,2023-32,1,1
89a8100f5cfffff,2023-34,1,1
89a8100f5cfffff,2023-47,2,1
89a8100f5d3ffff,2023-19,1,1
89a8100f5d3ffff,2023-26,1,1
89a8100f5d3ffff,2023-46,1,1
89a8100f5d3ffff,2023-47,2,1
89a8100f5d7ffff,2023-07,8,1
89a8100f5d7ffff,2023-14,4,1
89a8100f5d7ffff,2023-15,1,1
89a8100f5d7ffff,2023-24,4,1
89a8100f5d7ffff,2023-29,2,1
89a8100f5d7ffff,2023-30,1,1
89a8100f5d7ffff,2023-35,1,1
89a8100f5d7ffff,2023-40,1,1
89a8100f5dbffff,2023-05,1,1
89a8100f5dbffff,2023-11,1,1
89a8100f5dbffff,2023-13,1,1
89a8100f5dbffff,2023-35,5,1
89a8100f5dbffff,2023-39,5,1
89a8100f603ffff,2023-10,2,1
89a8100f603ffff,2023-24,1,1
89a8100f603ffff,2023-29,4,1
89a8100f603ffff,2023-37,1,1
89a8100f607ffff,2023-02,1,1
89a8100f607ffff,2023-04,5,1
89a8100f607ffff,2023-05,1,1
89a8100f607ffff,2023-08,2,1
89a8100f607ffff,2023-15,1,1
89a8100f607ffff,2023-16,2,1
89a8100f607ffff,2023-18,5,1
89a8100f607ffff,2023-23,1,1
89a8100f607ffff,2023-24,1,1
89a8100f607ffff,2023-30,1,1
89a8100f607ffff,2023-32,1,1
89a8100f607ffff,2023-38,2,1
89a8100f607ffff,2023-40,1,1
89a8100f607ffff,2023-41,5,1
89a8100f607ffff,2023-44,3,1
89a8100f607ffff,2023-45,1,1
89a8100f607ffff,2023-51,1,1
89a8100f60bffff,2022-50,4,1
89a8100f60bffff,2023-27,1,1
89a8100f613ffff,2023-09,4,1
89a8100f613ffff,2023-20,5,1
89a8100f613ffff,2023-42,1,1
89a8100f613ffff,2023-47,1,1
89a8100f617ffff,2023-15,2,1
89a8100f617ffff,2023-22,1,1
89a8100f617ffff,2023-30,1,1
89a8100f617ffff,2023-34,1,1
89a8100f617ffff,2023-42,4,1
89a8100f617ffff,2023-44,1,1
89a8100f617ffff,2023-50,13,1
89a8100f61bffff,2023-04,1,1
89a8100f61bffff,2023-11,1,1
89a8100f61bffff,2023-20,1,1
89a8100f61bffff,2023-21,1,1
89a8100f61bffff,2023-24,1,1
89a8100f61bffff,2023-25,1,1
89a8100f61bffff,2023-32,5,1
89a8100f61bffff,2023-40,1,1
89a8100f61bffff,2023-41,1,1
89a8100f623ffff,2023-03,1,1
89a8100f623ffff,2023-19,1,1
89a8100f623ffff,2023-28,1,1
89a8100f623ffff,2023-29,1,1
89a8100f623ffff,2023-34,1,1
89a8100f623ffff,2023-42,1,1
89a8100f623ffff,2023-44,1,1
89a8100f623ffff,2023-46,1,1
89a8100f627ffff,2023-21,2,1
89a8100f627ffff,2023-42,1,1
89a8100f62bffff,2023-11,1,1
89a8100f62fffff,2023-04,3,1
89a8100f62fffff,2023-11,1,1
89a8100f62fffff,2023-16,1,1
89a8100f62fffff,2023-19,15,1
89a8100f62fffff,2023-24,1,1
89a8100f62fffff,2023-29,5,1
89a8100f62fffff,2023-30,2,1
89a8100f62fffff,2023-31,5,1
89a8100f62fffff,2023-44,4,1
89a8100f62fffff,2023-45,1,1
89a8100f633ffff,2023-33,1,1
89a8100f637ffff,2023-14,1,1
89a8100f637ffff,2023-21,1,1
89a8100f637ffff,2023-23,1,1
89a8100f637ffff,2023-33,1,1
89a8100f63bffff,2023-19,1,1
89a8100f63bffff,2023-20,1,1
89a8100f63bffff,2023-23,9,1
89a8100f63bffff,2023-47,1,1
89a8100f64fffff,2023-13,1,1
89a8100f64fffff,2023-24,1,1
89a8100f64fffff,2023-39,1,1
89a8100f64fffff,2023-48,1,1
89a8100f653ffff,2023-02,4,1
89a8100f653ffff,2023-18,1,1
89a8100f653ffff,2023-22,2,1
89a8100f653ffff,2023-23,5,1
89a8100f657ffff,2023-34,1,1
89a8100f657ffff,2023-49,1,1
89a8100f65bffff,2022-37,1,1
89a8100f65bffff,2023-04,1,1
89a8100f65bffff,2023-05,4,1
89a8100f65bffff,2023-12,1,1
89a8100f65bffff,2023-41,1,1
89a8100f663ffff,2023-10,1,1
89a8100f663ffff,2023-26,8,1
89a8100f663ffff,2023-27,1,1
89a8100f663ffff,2023-29,1,1
89a8100f663ffff,2023-30,1,1
89a8100f663ffff,2023-32,8,1
89a8100f663ffff,2023-38,1,1
89a8100f667ffff,2022-38,4,1
89a8100f667ffff,2023-16,1,1
89a8100f667ffff,2023-17,2,1
89a8100f667ffff,2023-20,2,1
89a8100f667ffff,2023-21,2,1
89a8100f667ffff,2023-26,1,1
89a8100f667ffff,2023-39,1,1
89a8100f667ffff,2023-45,1,1
89a8100f66bffff,2023-22,1,1
89a8100f66bffff,2023-26,1,1
89a8100f66bffff,2023-30,5,1
89a8100f66bffff,2023-32,5,1
89a8100f66bffff,2023-41,16,1
89a8100f66fffff,2022-32,6,1
89a8100f66fffff,2023-15,1,1
89a8100f66fffff,2023-21,7,1
89a8100f66fffff,2023-24,5,1
89a8100f66fffff,2023-27,1,1
89a8100f66fffff,2023-29,6,1
89a8100f66fffff,2023-31,2,1
89a8100f66fffff,2023-32,1,1
89a8100f66fffff,2023-33,1,1
89a8100f66fffff,2023-42,1,1
89a8100f66fffff,2023-48,5,1
89a8100f66fffff,2023-50,12,1
89a8100f677ffff,2023-01,1,1
89a8100f677ffff,2023-06,4,1
89a8100f677ffff,2023-30,5,1
89a8100f677ffff,2023-35,1,1
89a8100f67bffff,2023-16,1,1
89a8100f67bffff,2023-34,4,1
89a8100f67bffff,2023-35,4,1
89a8100f67bffff,2023-44,1,1
89a8100f67bffff,2023-51,1,1
89a8100f683ffff,2023-04,1,1
89a8100f683ffff,2023-28,1,1
89a8100f683ffff,2023-49,1,1
89a8100f687ffff,2023-01,1,1
89a8100f687ffff,2023-22,4,1
89a8100f687ffff,2023-27,5,1
89a8100f687ffff,2023-44,1,1
89a8100f68bffff,2023-24,1,1
89a8100f68bffff,2023-42,1,1
89a8100f68bffff,2023-50,5,1
89a8100f68fffff,2023-02,1,1
89a8100f68fffff,2023-24,2,1
89a8100f68fffff,2023-31,5,1
89a8100f68fffff,2023-50,1,1
89a8100f693ffff,2023-25,1,1
89a8100f693ffff,2023-45,5,1
89a8100f697ffff,2023-02,1,1
89a8100f697ffff,2023-12,1,1
89a8100f697ffff,2023-27,5,1
89a8100f697ffff,2023-28,1,1
89a8100f697ffff,2023-29,1,1
89a8100f697ffff,2023-46,1,1
89a8100f69bffff,2023-25,2,1
89a8100f69bffff,2023-42,1,1
89a8100f6a3ffff,2023-10,5,1
89a8100f6a3ffff,2023-11,3,1
89a8100f6a3ffff,2023-16,4,1
89a8100f6a3ffff,2023-31,1,1
89a8100f6a3ffff,2023-32,5,1
89a8100f6a3ffff,2023-43,6,1
89a8100f6a3ffff,2023-51,1,1
89a8100f6abffff,2023-22,1,1
89a8100f6abffff,2023-29,1,1
89a8100f6abffff,2023-31,1,1
89a8100f6abffff,2023-37,7,1
89a8100f6afffff,2023-24,1,1
89a8100f6afffff,2023-28,2,1
89a8100f6afffff,2023-36,1,1
89a8100f6b3ffff,2023-17,1,1
89a8100f6b7ffff,2023-03,1,1
89a8100f6b7ffff,2023-10,1,1
89a8100f6b7ffff,2023-12,1,1
89a8100f6bbffff,2022-42,1,1
89a8100f6bbffff,2023-03,2,1
89a8100f6bbffff,2023-04,5,1
89a8100f6bbffff,2023-07,4,1
89a8100f6bbffff,2023-10,1,1
89a8100f6bbffff,2023-15,1,1
89a8100f6bbffff,2023-23,1,1
89a8100f6bbffff,2023-29,1,1
89a8100f6bbffff,2023-33,1,1
89a8100f6bbffff,2023-38,6,1
89a8100f6bbffff,2023-49,2,1
89a8100f6c3ffff,2023-03,1,1
89a8100f6c3ffff,2023-05,1,1
89a8100f6c3ffff,2023-12,1,1
89a8100f6c7ffff,2023-34,1,1
89a8100f6cbffff,2023-11,1,1
89a8100f6cbffff,2023-25,4,1
89a8100f6cbffff,2023-26,3,1
89a8100f6cfffff,2023-24,1,1
89a8100f6cfffff,2023-39,2,1
89a8100f6cfffff,2023-47,1,1
89a8100f6d3ffff,2023-04,1,1
89a8100f6d3ffff,2023-27,5,1
89a8100f6d3ffff,2023-28,1,1
89a8100f6d7ffff,2022-52,1,1
89a8100f6d7ffff,2023-17,1,1
89a8100f6d7ffff,2023-29,6,1
89a8100f6d7ffff,2023-47,1,1
89a8101047bffff,2023-12,1,1
89a8101047bffff,2023-39,1,1
89a81010487ffff,2023-39,4,1
89a8101048fffff,2022-18,4,1
89a810104bbffff,2023-02,4,1
89a810104cbffff,2023-42,1,1
89a8101053bffff,2023-16,5,1
89a8101056bffff,2023-21,4,1
89a810105cbffff,2022-50,4,1
89a810105cbffff,2023-10,1,1
89a810105cbffff,2023-34,7,1
89a810105cfffff,2023-30,1,1
89a8101080bffff,2023-14,1,1
89a81010843ffff,2023-21,1,1
89a81010867ffff,2023-31,1,1
89a81010903ffff,2023-43,1,1
89a810109a7ffff,2023-33,1,1
89a810109afffff,2023-08,1,1
89a810109afffff,2023-10,2,1
89a810109afffff,2023-15,1,1
89a810109afffff,2023-38,21,1
89a810109b7ffff,2022-16,4,1
89a810109b7ffff,2023-07,1,1
89a810109b7ffff,2023-09,2,1
89a810109b7ffff,2023-11,4,1
89a810109b7ffff,2023-15,2,1
89a810109b7ffff,2023-18,5,1
89a810109b7ffff,2023-19,1,1
89a810109b7ffff,2023-22,1,1
89a810109b7ffff,2023-23,44,1
89a810109b7ffff,2023-31,30,1
89a810109b7ffff,2023-42,2,1
89a810109b7ffff,2023-45,1,1
89a810109b7ffff,2023-48,1,1
89a810109b7ffff,2023-51,1,1
89a810109c3ffff,2023-37,1,1
89a810109d3ffff,2023-05,4,1
89a81010a43ffff,2023-20,1,1
89a81010a57ffff,2023-15,1,1
89a81010b23ffff,2023-37,1,1
89a81010b23ffff,2023-50,1,1
89a81010b2bffff,2023-07,5,1
89a81010b2bffff,2023-44,1,1
89a81010b2fffff,2023-07,5,1
89a81010b2fffff,2023-33,186,1
89a81010b2fffff,2023-34,14,1
89a81010b2fffff,2023-36,1,1
89a81010b3bffff,2023-32,1,1
89a81010b77ffff,2023-11,1,1
89a81010b77ffff,2023-19,1,1
89a81010b77ffff,2023-29,6,1
89a81010bb7ffff,2023-42,1,1
89a81010d17ffff,2023-06,1,1
89a81010d17ffff,2023-31,14,1
89a81010d17ffff,2023-50,10,1
89a81010d23ffff,2023-11,1,1
89a81010d2fffff,2023-29,6,1
89a81010d6fffff,2023-01,1,1
89a81010d6fffff,2023-19,1,1
89a81010d6fffff,2023-37,136,1
89a81010dabffff,2023-16,1,1
89a81010dabffff,2023-35,2,1
89a81010dabffff,2023-41,1,1
89a81010dabffff,2023-43,4,1
89a81010dabffff,2023-48,1,1
89a81010ea7ffff,2023-24,1,1
89a81011007ffff,2023-03,6,1
89a81011007ffff,2023-09,4,1
89a81011007ffff,2023-22,1,1
89a8101107bffff,2023-27,2,1
89a81011117ffff,2023-50,1,1
89a8101113bffff,2023-12,1,1
89a810111b3ffff,2023-46,5,1
89a81011383ffff,2022-52,1,1
89a81011383ffff,2023-03,4,1
89a810113abffff,2023-24,9,1
89a8101140bffff,2023-20,1,1
89a8101140bffff,2023-44,17,1
89a8101141bffff,2023-06,6,1
89a8101141bffff,2023-12,1,1
89a8101141bffff,2023-33,1,1
89a81011903ffff,2021-38,4,1
89a81011917ffff,2023-46,1,1
89a81011933ffff,2023-27,7,1
89a8101193bffff,2023-39,1,1
89a81011983ffff,2023-02,4,1
89a81011a0fffff,2023-34,3,1
89a81011b37ffff,2023-16,11,1
89a81011b6fffff,2023-01,1,1
89a81011eb7ffff,2023-32,5,1
89a8101212fffff,2023-16,1,1
89a8101212fffff,2023-20,1,1
89a8101212fffff,2023-32,2,1
89a81012207ffff,2023-32,1,1
89a8101280fffff,2023-02,1,1
89a81012823ffff,2023-32,5,1
89a81012823ffff,2023-52,16,1
89a81012827ffff,2023-25,6,1
89a8101282bffff,2023-26,4,1
89a810128afffff,2023-07,5,1
89a8101294fffff,2023-07,5,1
89a8101294fffff,2023-08,5,1
89a8101294fffff,2023-24,2,1
89a810129c3ffff,2022-46,1,1
89a810129cbffff,2023-14,1,1
89a81012b6bffff,2023-17,1,1
89a81012b6bffff,2023-18,1,1
89a81012b6bffff,2023-32,1,1
89a81012b6bffff,2023-36,12,1
89a81012b6bffff,2023-50,1,1
89a81012b77ffff,2023-43,1,1
89a81012b83ffff,2023-43,1,1
89a81012b87ffff,2023-08,5,1
89a81012b87ffff,2023-39,8,1
89a81012b8fffff,2022-50,1,1
89a81012b8fffff,2023-35,1,1
89a81012b97ffff,2023-02,1,1
89a81012b97ffff,2023-04,4,1
89a81012b97ffff,2023-07,1,1
89a81012b97ffff,2023-21,1,1
89a81012b97ffff,2023-32,2,1
89a81012bb7ffff,2023-47,1,1
89a81012bbbffff,2023-43,1,1
89a81012bcfffff,2023-03,6,1
89a81012d6bffff,2023-42,1,1
89a81012d93ffff,2023-24,1,1
89a81012dcfffff,2023-43,1,1
89a81012e6bffff,2023-17,1,1
89a81012e6bffff,2023-27,1,1
89a81012e6fffff,2023-52,1,1
89a81014067ffff,2023-39,1,1
89a81014113ffff,2023-35,5,1
89a81014123ffff,2023-33,1,1
89a8101412bffff,2023-08,1,1
89a8101412bffff,2023-10,1,1
89a8101412bffff,2023-13,5,1
89a8101412bffff,2023-31,2,1
89a8101412fffff,2023-44,1,1
89a81014133ffff,2023-24,1,1
89a81014137ffff,2023-36,4,1
89a8101413bffff,2023-15,10,1
89a81014147ffff,2023-37,5,1
89a8101414bffff,2023-02,1,1
89a81014153ffff,2023-37,1,1
89a8101416bffff,2023-15,2,1
89a8101416bffff,2023-16,1,1
89a8101416bffff,2023-19,5,1
89a8101416bffff,2023-45,1,1
89a8101416bffff,2023-51,1,1
89a8101416fffff,2023-09,1,1
89a81014177ffff,2023-26,1,1
89a8101417bffff,2023-02,1,1
89a810141a7ffff,2023-13,1,1
89a810141c3ffff,2022-50,4,1
89a810141d3ffff,2023-42,5,1
89a810141d3ffff,2023-50,4,1
89a81014233ffff,2023-40,4,1
89a81014307ffff,2023-01,1,1
89a81014307ffff,2023-06,1,1
89a81014307ffff,2023-17,1,1
89a81014307ffff,2023-26,1,1
89a81014307ffff,2023-30,1,1
89a81014307ffff,2023-33,1,1
89a81014307ffff,2023-38,1,1
89a81014307ffff,2023-41,1,1
89a81014307ffff,2023-44,9,1
89a81014307ffff,2023-45,1,1
89a8101430fffff,2023-27,1,1
89a8101430fffff,2023-32,1,1
89a8101430fffff,2023-47,1,1
89a81014317ffff,2023-01,2,1
89a81014317ffff,2023-41,5,1
89a8101431bffff,2023-22,1,1
89a8101431bffff,2023-44,1,1
89a81014323ffff,2023-26,1,1
89a81014323ffff,2023-42,1,1
89a81014323ffff,2023-46,1,1
89a81014327ffff,2023-07,1,1
89a81014327ffff,2023-14,4,1
89a81014327ffff,2023-19,1,1
89a8101432bffff,2023-05,8,1
89a8101432bffff,2023-10,5,1
89a8101432bffff,2023-33,7,1
89a8101432bffff,2023-42,2,1
89a8101432bffff,2023-50,2,1
89a81014337ffff,2023-02,84,1
89a81014337ffff,2023-36,1,1
89a81014347ffff,2023-42,1,1
89a81014353ffff,2023-20,1,1
89a81014363ffff,2023-10,2,1
89a81014363ffff,2023-11,1,1
89a81014363ffff,2023-13,1,1
89a81014363ffff,2023-23,2,1
89a81014363ffff,2023-44,2,1
89a81014367ffff,2023-08,1,1
89a81014367ffff,2023-13,6,1
89a81014367ffff,2023-15,1,1
89a81014367ffff,2023-17,1,1
89a81014367ffff,2023-36,2,1
89a81014367ffff,2023-50,1,1
89a8101436bffff,2023-08,1,1
89a8101436bffff,2023-15,8,1
89a8101436bffff,2023-19,12,1
89a8101436bffff,2023-25,1,1
89a8101436bffff,2023-42,2,1
89a8101436fffff,2023-51,2,1
89a81014373ffff,2023-03,1,1
89a81014373ffff,2023-19,1,1
89a81014373ffff,2023-50,1,1
89a81014377ffff,2023-48,1,1
89a81014383ffff,2023-01,5,1
89a81014383ffff,2023-05,1,1
89a81014383ffff,2023-08,2,1
89a81014383ffff,2023-41,27,1
89a81014387ffff,2023-23,1,1
89a810143a3ffff,2023-12,3,1
89a810143a3ffff,2023-14,1,1
89a810143a3ffff,2023-48,6,1
89a810143abffff,2023-50,1,1
89a810143abffff,2023-51,1,1
89a810143afffff,2023-42,2,1
89a810143b7ffff,2023-42,1,1
89a81014517ffff,2023-03,1,1
89a81014517ffff,2023-31,5,1
89a81014517ffff,2023-41,1,1
89a81014527ffff,2023-09,1,1
89a81014527ffff,2023-11,10,1
89a81014527ffff,2023-20,1,1
89a8101452bffff,2023-14,10,1
89a8101452fffff,2023-12,1,1
89a8101452fffff,2023-43,1,1
89a81014543ffff,2023-19,1,1
89a81014557ffff,2023-36,2,1
89a8101456fffff,2023-03,12,1
89a81014577ffff,2023-04,10,1
89a81014577ffff,2023-05,1,1
89a81014577ffff,2023-07,1,1
89a81014577ffff,2023-10,1,1
89a81014577ffff,2023-11,1,1
89a81014577ffff,2023-12,1,1
89a81014577ffff,2023-20,2,1
89a81014587ffff,2023-48,1,1
89a81014597ffff,2023-13,1,1
89a81014597ffff,2023-32,1,1
89a810145bbffff,2023-02,1,1
89a810145bbffff,2023-04,1,1
89a810145c3ffff,2023-11,1,1
89a810145c3ffff,2023-49,1,1
89a81014607ffff,2023-42,1,1
89a81014607ffff,2023-43,28,1
89a81014673ffff,2023-24,40,1
89a810146a7ffff,2023-42,9,1
89a810146afffff,2023-50,1,1
89a810146d3ffff,2023-35,1,1
89a8101486fffff,2023-16,1,1
89a8101486fffff,2023-51,1,1
89a810148a7ffff,2023-09,2,1
89a810148a7ffff,2023-31,1,1
89a81014903ffff,2023-17,1,1
89a81014907ffff,2023-09,1,1
89a81014907ffff,2023-19,1,1
89a81014907ffff,2023-34,1,1
89a8101490bffff,2023-29,1,1
89a8101490bffff,2023-32,1,1
89a8101490fffff,2023-08,1,1
89a8101490fffff,2023-23,1,1
89a8101490fffff,2023-26,1,1
89a8101490fffff,2023-29,1,1
89a8101490fffff,2023-30,7,1
89a8101490fffff,2023-33,1,1
89a8101490fffff,2023-34,1,1
89a8101490fffff,2023-35,2,1
89a8101490fffff,2023-41,1,1
89a8101490fffff,2023-44,2,1
89a8101490fffff,2023-45,14,1
89a8101490fffff,2023-47,29,1
89a8101490fffff,2023-48,5,1
89a8101490fffff,2023-52,4,1
89a81014917ffff,2022-50,18,1
89a81014917ffff,2023-45,1,1
89a81014923ffff,2023-14,1,1
89a81014923ffff,2023-27,1,1
89a81014923ffff,2023-33,1,1
89a81014923ffff,2023-36,1,1
89a81014923ffff,2023-37,1,1
89a81014923ffff,2023-39,2,1
89a81014923ffff,2023-40,1,1
89a81014923ffff,2023-44,1,1
89a81014927ffff,2023-43,1,1
89a8101492bffff,2023-19,1,1
89a8101492bffff,2023-28,1,1
89a8101492bffff,2023-29,1,1
89a8101492bffff,2023-39,1,1
89a8101492bffff,2023-44,1,1
89a8101492bffff,2023-46,2,1
89a8101492bffff,2023-47,1,1
89a8101492bffff,2023-49,6,1
89a81014933ffff,2023-42,1,1
89a81014937ffff,2023-49,1,1
89a8101493bffff,2023-20,4,1
89a8101493bffff,2023-27,1,1
89a8101493bffff,2023-30,2,1
89a8101494fffff,2023-02,1,1
89a8101494fffff,2023-41,1,1
89a8101494fffff,2023-43,1,1
89a81014967ffff,2023-03,1,1
89a81014967ffff,2023-04,2,1
89a81014967ffff,2023-23,1,1
89a81014967ffff,2023-27,1,1
89a81014967ffff,2023-32,1,1
89a81014967ffff,2023-35,1,1
89a81014967ffff,2023-45,1,1
